601.97892,6.654e-30,3,6,1265,1175
602.001567,1.392e-24,4,6,1265,1175
602.039499,1.665e-23,3,7,1265,1175
602.050344,3.156e-30,3,6,1265,1175
602.059052,1.3e-26,3,6,1265,1175
602.064572,5.918e-28,3,6,1265,1175
602.087619,4.551e-29,3,6,1265,1175
602.094139,1.215e-30,3,6,1265,1175
602.123022,5.146e-28,4,6,1265,1175
602.12678,5.862e-28,3,6,1265,1175
602.139409,8.264e-29,3,6,1265,1175
602.158381,2.076e-30,3,6,1265,1175
602.167561,3.5e-25,3,7,1265,1175
602.170021,1.648e-26,4,7,1265,1175
602.181066,2.485e-27,4,7,1265,1175
602.190211,2.794e-30,3,6,1265,1175
602.211695,3.38e-30,3,6,1265,1175
602.224588,1.468e-26,3,6,1265,1175
602.22536,1.607e-30,3,6,1265,1175
602.239424,2.157e-29,3,6,1265,1175
602.284895,6.043e-28,4,6,1265,1175
602.303578,1.266e-26,4,7,1265,1175
602.306309,8.444e-29,3,6,1265,1175
602.334667,6.2e-27,3,6,1265,1175
602.366828,1.427e-29,3,6,1265,1175
602.376582,1.621e-26,3,6,1265,1175
602.38805,1.883e-28,4,7,1265,1175
602.405357,1.931e-27,3,6,1265,1175
602.406998,1.782e-30,3,6,1265,1175
602.423402,6.354e-30,3,6,1265,1175
602.434019,1.513e-28,4,6,1265,1175
602.436465,9.069e-30,4,7,1265,1175
602.470258,2.721e-30,3,6,1265,1175
602.497033,2.69e-29,3,6,1265,1175
602.50592,2.346e-29,3,6,1265,1175
602.515169,1.748e-26,3,6,1265,1175
602.569686,2.379e-29,3,6,1265,1175
602.575183,1.457e-30,3,6,1265,1175
602.582226,8.393e-27,3,6,1265,1175
602.601725,2.023e-30,3,6,1265,1175
602.61716,1.231e-24,3,6,1265,1175
602.6222,2.606e-26,4,6,1265,1175
602.636208,6.395e-28,3,6,1265,1175
602.640471,1.839e-26,3,6,1265,1175
602.694675,2.153e-29,3,6,1265,1175
602.697684,4.182e-26,3,6,1265,1175
602.69883,4.404e-29,3,6,1265,1175
602.705135,2.571e-30,3,6,1265,1175
602.711041,1.255e-23,4,7,1265,1175
602.734125,1.295e-27,4,7,1265,1175
602.740854,1.218e-25,3,6,1265,1175
602.752213,5.957e-30,3,6,1265,1175
602.752603,1.882e-26,3,6,1265,1175
602.76195,1.688e-26,3,6,1265,1175
602.766936,2.701e-30,3,6,1265,1175
602.770149,2.096e-23,4,7,1265,1175
602.794809,1.761e-29,3,6,1265,1175
602.807456,7.045e-29,3,6,1265,1175
602.821102,8.273e-29,3,6,1265,1175
602.835723,2.876e-24,4,7,1265,1175
602.838066,1.982e-28,4,6,1265,1175
602.851667,1.868e-26,3,6,1265,1175
602.859837,2.17e-27,3,6,1265,1175
602.867531,2.626e-28,4,7,1265,1175
602.881446,7.245e-30,3,6,1265,1175
602.900422,2.281e-30,3,6,1265,1175
602.902093,4.467e-30,3,6,1265,1175
602.911047,1.571e-29,3,6,1265,1175
602.91266,1.135e-30,3,6,1265,1175
